project_id,project_id_original,title,title_en,project_url,keyword,keyword_en,source,researcher,researcher_en,institutation,country,currency,award_amount,award_amount_usd,funded_date,start_date,end_date,project_term,start_year,end_year,description,description_raw,description_en,created_date,updated_date
 1524219N ,,,,,,,,"Stegen, Steve Carmeliet, Geert  ",, KU Leuven  ,, EUR ,36500,,, 01/01/2019 , 31/12/2019 ,,,, De rol van glutaminemetabolisme in gezond kraakbeen en in kraakbeen van patiënten met osteoarthritis  , De rol van glutaminemetabolisme in gezond kraakbeen en in kraakbeen van patiënten met osteoarthritis  ,,,
 1502819N ,,,,,,,,"Tack, Pieter Vincze, Laszlo  ",, UGent  ,, EUR ,35000,,, 01/01/2019 , 31/12/2019 ,,,, Ontwikkeling van een laboratorium snelle X-straal absorptie en emissie spectrometer in een Von Hamos geometrie.  , Ontwikkeling van een laboratorium snelle X-straal absorptie en emissie spectrometer in een Von Hamos geometrie.  ,,,
 1509419N ,,,,,,,,"Tanasescu, Mihnea Deschouwer, Kris  ",, VUB  ,, EUR ,12500,,, 01/01/2019 , 31/12/2019 ,,,, Rechtspersoonlijkheid voor de Natuur  , Rechtspersoonlijkheid voor de Natuur  ,,,
 1524119N ,,,,,,,,"Thienpont, Bernard Vermeesch, Joris  ",, KU Leuven  ,, EUR ,39800,,, 01/01/2019 , 31/12/2019 ,,,, Een niet-invasieve test gebaseerd op DNA methylatie om het risico op preeclampsie te voorspellen  , Een niet-invasieve test gebaseerd op DNA methylatie om het risico op preeclampsie te voorspellen  ,,,
 1509119N ,,,,,,,,"Titeca, Kristof De Herdt, Tom  ",, UAntwerpen  ,, EUR ,32000,,, 01/01/2019 , 31/12/2019 ,,,, Een politieke coalitie dataset van de Democratische Republiek van Congo  , Een politieke coalitie dataset van de Democratische Republiek van Congo  ,,,
 1501619N ,,,,,,,,"Biltereyst, Daniel  ",, UGent  ,, EUR ,11766,,, 01/01/2019 , 31/12/2019 ,,,," Van de Vijver, Liesbeth European Cinema Audiences. Onderzoeksuitrusting en interviewer voor de Gentse case.  "," Van de Vijver, Liesbeth European Cinema Audiences. Onderzoeksuitrusting en interviewer voor de Gentse case.  ",,,
 1528219N ,,,,,,,,"Van Eeckhaut, Ann Smolders, Ilse  ",, VUB  ,, EUR ,30000,,, 01/01/2019 , 31/12/2019 ,,,, Interrogatie van neuromedine U en neuromedine S vrijgave in vivo met optogenetische stimulatie en massa spectrometrische kwantificatie  , Interrogatie van neuromedine U en neuromedine S vrijgave in vivo met optogenetische stimulatie en massa spectrometrische kwantificatie  ,,,
 1523619N ,,,,,,,,"Van Hal, Toon Swiggers, Pierre  ",, KU Leuven  ,, EUR ,15600,,, 01/01/2019 , 31/12/2019 ,,,, Naar een doorbraak in het automatisch ontleden van Oudgriekse papyrologische en literaire teksten? Een uitbreiding en verfijning van de beschikbare trainingsdata.  , Naar een doorbraak in het automatisch ontleden van Oudgriekse papyrologische en literaire teksten? Een uitbreiding en verfijning van de beschikbare trainingsdata.  ,,,
 1504919N ,,,,,,,,"Van Nimmen, Katrien  ",, KU Leuven  ,, EUR ,14900,,, 01/01/2019 , 31/12/2019 ,,,," Van den Broeck, Peter Identificatie en modellering van de dynamische belasting op structuren geïnduceerd door lopende personen  "," Van den Broeck, Peter Identificatie en modellering van de dynamische belasting op structuren geïnduceerd door lopende personen  ",,,
 1524819N ,,,,,,,,"Van Schil, Kristof De Baere, Elfride  ",, UGent  ,, EUR ,40000,,, 01/01/2019 , 31/12/2019 ,,,," Ontrafelen van de rol van retinale cis-regulatorische elementen van het USH2A gen, gelegen in een ultrageconserveerd genomisch regulatorisch cluster  "," Ontrafelen van de rol van retinale cis-regulatorische elementen van het USH2A gen, gelegen in een ultrageconserveerd genomisch regulatorisch cluster  ",,,
 1503719N ,,,,,,,,"Van Vlierberghe, Pieter  ",, UGent  ,, EUR ,40000,,, 01/01/2019 , 31/12/2019 ,,,, Nieuwe muismodellen voor mantelcellymfoom voor preklinisch onderzoek  , Nieuwe muismodellen voor mantelcellymfoom voor preklinisch onderzoek  ,,,
 1505819N ,,,,,,,,"Van Wassenbergh, Sam Aerts, Peter  ",, UAntwerpen  ,, EUR ,32900,,, 01/01/2019 , 31/12/2019 ,,,, Bevordering van driedimensionaal biomechanisch onderzoek door het combineren van biplanaire X-stralenvideo’s met multiview lichtvideo’s.  , Bevordering van driedimensionaal biomechanisch onderzoek door het combineren van biplanaire X-stralenvideo’s met multiview lichtvideo’s.  ,,,
 1508019N ,,,,,,,,"Vanassche, Thomas Budts, Werner  ",, KU Leuven  ,, EUR ,40000,,, 01/01/2019 , 31/12/2019 ,,,, Contact-activatie van het stollingssysteem in hart- en vaatziekten.  , Contact-activatie van het stollingssysteem in hart- en vaatziekten.  ,,,
 1509919N ,,,,,,,,"Vandam, Ralf Poblome, Jeroen  ",, KU Leuven  ,, EUR ,29940,,, 01/01/2019 , 31/12/2019 ,,,," De vroegste geschiedenis van het gebied van Sagalassos: Interactie tussen mens en milieu tijdens de prehistorie in het Westelijke Taurus gebergte, ZW Turkije.  "," De vroegste geschiedenis van het gebied van Sagalassos: Interactie tussen mens en milieu tijdens de prehistorie in het Westelijke Taurus gebergte, ZW Turkije.  ",,,
 1506619N ,,,,,,,,"Vandegehuchte, Martijn Bonte, Dries  ",, UGent  ,, EUR ,39300,,, 01/01/2019 , 31/12/2019 ,,,, Hoe verandert verlies aan vijanden de evolutie van verdediging in planten? Een veldexperimentele test overheen drie studiesystemen  , Hoe verandert verlies aan vijanden de evolutie van verdediging in planten? Een veldexperimentele test overheen drie studiesystemen  ,,,
 1521819N ,,,,,,,,"Vandermosten, Maaike Wouters, Jan  ",, KU Leuven  ,, EUR ,40000,,, 01/01/2019 , 31/12/2019 ,,,, Verbeteren van de voorspelling van taalherstel na een beroerte door de inclusie van risico- en beschermende neurocognitieve factoren  , Verbeteren van de voorspelling van taalherstel na een beroerte door de inclusie van risico- en beschermende neurocognitieve factoren  ,,,
 1513419N ,,,,,,,,"Vanhove, Maarten Tom, Artois  ",, UHasselt  ,, EUR ,37000,,, 01/01/2019 , 31/12/2019 ,,,, Een mitogenomische aanpak voor het opsporen van co-introductie en transmissie van parasieten van invasieve Nijltilapia in Afrika  , Een mitogenomische aanpak voor het opsporen van co-introductie en transmissie van parasieten van invasieve Nijltilapia in Afrika  ,,,
 1529519N ,,,,,,,,"Verbruggen, Sammy Lenaerts, Silvia  ",, UAntwerpen  ,, EUR ,40000,,, 01/01/2019 , 31/12/2019 ,,,, Rechtstreekse bepaling van de waterstofgasopbrengst na foto-elektrochemische behandeling van vluchtige organische stoffen  , Rechtstreekse bepaling van de waterstofgasopbrengst na foto-elektrochemische behandeling van vluchtige organische stoffen  ,,,
 1507119N ,,,,,,,,"Verbrugghe, Elin Martel, An Pasmans, Frank  ",, UGent  ,, EUR ,24700,,, 01/01/2019 , 31/12/2019 ,,,," Speelt het quorum sensing molecule tryptophol een centrale rol tijdens de vroege infectiestadia van Batrachochytrium dendrobatidis?                                                                                     (inbegrepen Eugène Yourassowsky Schenking van 15.000,00 EUR)  "," Speelt het quorum sensing molecule tryptophol een centrale rol tijdens de vroege infectiestadia van Batrachochytrium dendrobatidis?                                                                                     (inbegrepen Eugène Yourassowsky Schenking van 15.000,00 EUR)  ",,,
 1521119N ,,,,,,,,"Verhegge, Jeroen Crombé, Philippe  ",, UGent  ,, EUR ,39900,,, 01/01/2019 , 31/12/2019 ,,,, De verloren zijrivieren van de Schelde: reconstructie van het rivierlandschap van mesolithische jager-verzamelaars in de Waaslandse polders  , De verloren zijrivieren van de Schelde: reconstructie van het rivierlandschap van mesolithische jager-verzamelaars in de Waaslandse polders  ,,,
 1519719N ,,,,,,,,"Verheyden, Geert Nieuwboer, Alice  ",, KU Leuven  ,, EUR ,39979,,, 01/01/2019 , 31/12/2019 ,,,, Hersenconnectiviteitsanalyse van een sensomotorisch revalidatieprotocol voor arm en hand na beroerte  , Hersenconnectiviteitsanalyse van een sensomotorisch revalidatieprotocol voor arm en hand na beroerte  ,,,
 1518319N ,,,,,,,,"Verleden, Stijn Vanaudenaerde, Bart  ",, KU Leuven  ,, EUR ,40000,,, 01/01/2019 , 31/12/2019 ,,,, Moleculaire en functionele veranderingen in de verouderende long  , Moleculaire en functionele veranderingen in de verouderende long  ,,,
 1505519N ,,,,,,,,"Verloigne, Maïté Cardon, Greet  ",, UGent  ,, EUR ,33800,,, 01/01/2019 , 31/12/2019 ,,,, Sta op voor je Brein! – effectevaluatie van statafels in de klas op het cognitief functioneren van adolescenten.  , Sta op voor je Brein! – effectevaluatie van statafels in de klas op het cognitief functioneren van adolescenten.  ,,,
 1508319N ,,,,,,,,"Vervliet, Tim Bultynck, Geert  ",, KU Leuven  ,, EUR ,39900,,, 01/01/2019 , 31/12/2019 ,,,, Regulatie van ryanodine receptor type 2 door anti-apoptotische Bcl-2 proteïnen in de context van het hart en catecholaminergic polymorphic ventricular tachycardia  , Regulatie van ryanodine receptor type 2 door anti-apoptotische Bcl-2 proteïnen in de context van het hart en catecholaminergic polymorphic ventricular tachycardia  ,,,
 1505919N ,,,,,,,,"Vicca, Sara Nijs, Ivan  ",, UAntwerpen  ,, EUR ,25056,,, 01/01/2019 , 31/12/2019 ,,,, De rol van nutrienten in de droogterespons van biomassaproductie in graslanden.  , De rol van nutrienten in de droogterespons van biomassaproductie in graslanden.  ,,,
 1510119N ,,,,,,,,"Vindas Diaz, Jasson  ",, UGent  ,, EUR ,10750,,, 01/01/2019 , 31/12/2019 ,,,, Drie onopgeloste problemen in de theorie van de veralgemeende priemgetallen van Beurling  , Drie onopgeloste problemen in de theorie van de veralgemeende priemgetallen van Beurling  ,,,
 1504619N ,,,,,,,,"Wisniewski, David Brass, Marcel  ",, UGent  ,, EUR ,39630,,, 01/01/2019 , 31/12/2019 ,,,, De neurale basis van waarde-gebaseerde intenties: het begrijpen van de interactie tussen intentionele en motivationele controle  , De neurale basis van waarde-gebaseerde intenties: het begrijpen van de interactie tussen intentionele en motivationele controle  ,,,
 1513719N ,,,,,,,,"Wybouw, Nicky Van Leeuwen, Thomas  ",, UGent  ,, EUR ,25000,,, 01/01/2019 , 31/12/2019 ,,,, De evolutie en globale verspreiding doorheen een genomische lens van een vaak geziene aseksuele tuingast  , De evolutie en globale verspreiding doorheen een genomische lens van een vaak geziene aseksuele tuingast  ,,,
 G079718N ,,,,,,,,"Aalbers, Manuel  ",, KU Leuven  ,, EUR ,462250,,, 01/01/2018 , 31/12/2021 ,,,, De Geografie van de financialsering van bedrijven  , De Geografie van de financialsering van bedrijven  ,,,
 G0C7118N ,,,,,,,,"Aertsen, Abram  ",, KU Leuven  ,, EUR ,346600,,, 01/01/2018 , 31/12/2021 ,,,, Begrijpen en uitbuiten van differentiële inactivatie dynamica in gestresseerde klonale populaties van voedselpathogenen  , Begrijpen en uitbuiten van differentiële inactivatie dynamica in gestresseerde klonale populaties van voedselpathogenen  ,,,
 G084818N ,,,,,,,,"Ameloot, Rob Lammertyn, Jeroen  ",, KU Leuven  ,, EUR ,558365,,, 01/01/2018 , 31/12/2021 ,,,, 3D printen van poreuze media voor gebruik als point-of-care diagnostica (3D-POC)  , 3D printen van poreuze media voor gebruik als point-of-care diagnostica (3D-POC)  ,,,
 G0C2618N ,,,,,,,,"Arckens, Lutgarde Seuntjens, Eve  ",, KU Leuven  ,, EUR ,587290,,, 01/01/2018 , 31/12/2021 ,,,, Nothobranchius furzeri: nieuwe neuronale stamcel types – nieuwe inzichten in neuro(re)genese  , Nothobranchius furzeri: nieuwe neuronale stamcel types – nieuwe inzichten in neuro(re)genese  ,,,
 G011018N ,,,,,,,,"Baeken, Chris Audenaert, Kurt Peremans, Kathelijne Saunders, Jimmy  ",, UGent  ,, EUR ,354200,,, 01/01/2018 , 31/12/2021 ,,,, De humane hond: de effecten van geaccelereerde HF-rTMS op functionele connectiviteit en het serotonerge systeem. Een translationeel hondenmodel.  , De humane hond: de effecten van geaccelereerde HF-rTMS op functionele connectiviteit en het serotonerge systeem. Een translationeel hondenmodel.  ,,,
 G0A8818N ,,,,,,,,"Baert, Stijn  ",, UGent  ,, EUR ,192620,,, 01/01/2018 , 31/12/2021 ,,,, Aanwervingsdiscriminatie: Moderatoren en Mechanismen  , Aanwervingsdiscriminatie: Moderatoren en Mechanismen  ,,,
 G020918N ,,,,,,,,"Beeckman, Tom  ",, UGent  ,, EUR ,248255,,, 01/01/2018 , 31/12/2021 ,,,, Het identificeren van nieuwe factoren die essentieel zijn voor asymmetrische celdeling tijdens zijwortelorganogenese  , Het identificeren van nieuwe factoren die essentieel zijn voor asymmetrische celdeling tijdens zijwortelorganogenese  ,,,
 G024118N ,,,,,,,,"Beeckman, Tom Vanneste, Steffen  ",, UGent  ,, EUR ,259800,,, 01/01/2018 , 31/12/2021 ,,,, Moleculaire analyze van het radiale auxine transport dat de plaatsing van zijwortelvorming controleert  , Moleculaire analyze van het radiale auxine transport dat de plaatsing van zijwortelvorming controleert  ,,,
 G073418N ,,,,,,,,"Belderbos, René  ",, KU Leuven  ,, EUR ,197800,,, 01/01/2018 , 31/12/2021 ,,,," Wereldsteden als spil in kennisnetwerken: multinationale ondernemingen, connectiviteit, en locaties voor onderzoeks– en ontwikkelingsactiviteiten  "," Wereldsteden als spil in kennisnetwerken: multinationale ondernemingen, connectiviteit, en locaties voor onderzoeks– en ontwikkelingsactiviteiten  ",,,
 G0A0818N ,,,,,,,,"Bergers, Gabriele  ",, KU Leuven  ,, EUR ,483000,,, 01/01/2018 , 31/12/2021 ,,,, Vasculaire Immunomodulatie in Kanker  , Vasculaire Immunomodulatie in Kanker  ,,,
 G0A4918N ,,,,,,,,"Bertrand, Alexander Francart, Tom  ",, KU Leuven  ,, EUR ,424251,,, 01/01/2018 , 31/12/2021 ,,,, Verbeterde spraakverstaanbaarheid in multi-spreker scenario's door middel van neuro-gestuurde gehoorprothesen  , Verbeterde spraakverstaanbaarheid in multi-spreker scenario's door middel van neuro-gestuurde gehoorprothesen  ,,,
 G044518N ,,,,,,,,"Bertrand, Mathieu  ",, UGent  ,, EUR ,464000,,, 01/01/2018 , 31/12/2021 ,,,, Studie van RIPK1 betrokkenheid en regulatie in inflammatoire en infectieuze ziekten  , Studie van RIPK1 betrokkenheid en regulatie in inflammatoire en infectieuze ziekten  ,,,
 G069218N ,,,,,,,,"Beullens, Kathleen  ",, KU Leuven  ,, EUR ,222020,,, 01/01/2018 , 31/12/2021 ,,,, Een multimethodisch onderzoek naar het wederkerige verband tussen het gebruik van sociale media en alcoholconsumptie bij adolescenten  , Een multimethodisch onderzoek naar het wederkerige verband tussen het gebruik van sociale media en alcoholconsumptie bij adolescenten  ,,,
 G0B6918N ,,,,,,,,"Binnemans, Koen Vander Hoogerstraete, Tom  ",, KU Leuven  ,, EUR ,310000,,, 01/01/2018 , 31/12/2021 ,,,, Mechanisme van solventextractie van metaalionen door basische extractanten  , Mechanisme van solventextractie van metaalionen door basische extractanten  ,,,
 G085618N ,,,,,,,,"Blocken, Bert  ",, KU Leuven  ,, EUR ,449500,,, 01/01/2018 , 31/12/2021 ,,,," van Hooff, Twan Analyse en verbetering van de scheidingsefficiëntie van luchtgordijnen in de gebouwde omgeving  "," van Hooff, Twan Analyse en verbetering van de scheidingsefficiëntie van luchtgordijnen in de gebouwde omgeving  ",,,
 G089018N ,,,,,,,,"Boeckxstaens, Guy Verheijden, Simon  ",, KU Leuven  ,, EUR ,462500,,, 01/01/2018 , 31/12/2021 ,,,, Enterische neuronen als potentieel nieuwe spelers in intestinale immuun homeostase  , Enterische neuronen als potentieel nieuwe spelers in intestinale immuun homeostase  ,,,
 G034918N ,,,,,,,,"Boehler, Nico Krebs, Ruth  ",, UGent  ,, EUR ,218780,,, 01/01/2018 , 31/12/2021 ,,,, Welbesteed geld? Een multimodaal onderzoek naar effecten van context voor en na een beloningsmanipulatie  , Welbesteed geld? Een multimodaal onderzoek naar effecten van context voor en na een beloningsmanipulatie  ,,,
 G020618N ,,,,,,,,"Boerjan, Wout  ",, UGent  ,, EUR ,394687,,, 01/01/2018 , 31/12/2021 ,,,, Onderzoek naar de rol van nieuwe O-methyltransferases in het phenylpropanoidmetabolisme  , Onderzoek naar de rol van nieuwe O-methyltransferases in het phenylpropanoidmetabolisme  ,,,
 G0B0318N ,,,,,,,,"Boets, Bart Naulaers, Gunnar Ortibus, Els  ",, KU Leuven  ,, EUR ,225000,,, 01/01/2018 , 31/12/2021 ,,,, Inzicht in de dysfunctionele socio-communicatieve en socio-emotionele ontwikkeling van premature baby’s via het ‘fast periodic visual stimulation’ paradigma  , Inzicht in de dysfunctionele socio-communicatieve en socio-emotionele ontwikkeling van premature baby’s via het ‘fast periodic visual stimulation’ paradigma  ,,,
 G036518N ,,,,,,,,"Boone, Matthieu Aelterman, Jan Philips, Wilfried  ",, UGent  ,, EUR ,216000,,, 01/01/2018 , 31/12/2021 ,,,, Gezamenlijke vervormings-schatting en tomografische reconstructie voor de studie van dynamische processen  , Gezamenlijke vervormings-schatting en tomografische reconstructie voor de studie van dynamische processen  ,,,
 G094518N ,,,,,,,,"Borry, Pascal Matthijs, Gert  ",, KU Leuven  ,, EUR ,488500,,, 01/01/2018 , 31/12/2021 ,,,, Implementatie van een dragerschapsscreeningsaanbod voor koppels  , Implementatie van een dragerschapsscreeningsaanbod voor koppels  ,,,
 G075718N ,,,,,,,,"Bosmans, Guy  ",, KU Leuven  ,, EUR ,351100,,, 01/01/2018 , 31/12/2021 ,,,, De ontwikkeling van vertrouwen bij lagere schoolkinderen als een cognitief leerproces: Psychoendocrinologische en epigenetische mechanismen.  , De ontwikkeling van vertrouwen bij lagere schoolkinderen als een cognitief leerproces: Psychoendocrinologische en epigenetische mechanismen.  ,,,
 G020318N ,,,,,,,,"Bossuyt, Franky Martel, An Pasmans, Frank  ",, UGent VUB  ,, EUR ,509122,,, 01/01/2018 , 31/12/2021 ,,,, Paarborstels als een geïntegreerd systeem voor het toedienen van feromonen bij amfibieën  , Paarborstels als een geïntegreerd systeem voor het toedienen van feromonen bij amfibieën  ,,,
 G0C3218N ,,,,,,,,"Bouillon, Steven Moens, Tom  ",, KU Leuven UGent  ,, EUR ,419632,,, 01/01/2018 , 31/12/2021 ,,,, Bijdrage van chemoautotrofe en chemosynthetische biomassa productie voor zoetwater- en estuarine benthische invertebratengemeenschappen.  , Bijdrage van chemoautotrofe en chemosynthetische biomassa productie voor zoetwater- en estuarine benthische invertebratengemeenschappen.  ,,,
 G052518N ,,,,,,,,"Bracke, Ken Crabbé, Aurélie Joos, Guy  ",, UGent  ,, EUR ,510000,,, 01/01/2018 , 31/12/2021 ,,,, Pathogenese van lymfoïde follikel vorming en mucosale immuniteit in chronisch obstructief longlijden  , Pathogenese van lymfoïde follikel vorming en mucosale immuniteit in chronisch obstructief longlijden  ,,,
 G010218N ,,,,,,,,"Bretschneider, Joachim  ",, UGent  ,, EUR ,180141,,, 01/01/2018 , 31/12/2021 ,,,, Een Tijdscapsule van de Crisis Periode. Cyprus en de Levant aan het Einde van de Laat-Brons Periode – Materiaal uit Pyla-Kokkinokremos.  , Een Tijdscapsule van de Crisis Periode. Cyprus en de Levant aan het Einde van de Laat-Brons Periode – Materiaal uit Pyla-Kokkinokremos.  ,,,
